sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-CMP-137,Puma Future Ultimate MG #271,Puma,Agilidade,Elite,Chuteiras,MG,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-137-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-137-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-137-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-137-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-137-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-137-6.png
GK-CMP-138,Adidas Predator Elite IN #272,Adidas,Precisão,Elite,Chuteiras,IN,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-138-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-138-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-138-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-138-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-138-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-138-6.png
GK-CMP-139,Puma Ultra Ultimate IN #274,Puma,Velocidade,Elite,Chuteiras,IN,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-139-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-139-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-139-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-139-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-139-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-139-6.png
GK-CMP-140,Puma Future Ultimate MG #276,Puma,Agilidade,Pro,Chuteiras,MG,19200,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-140-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-140-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-140-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-140-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-140-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-140-6.png
GK-CMP-141,New Balance Tekela V4 Pro AG #277,New Balance,Controlo,Pro,Chuteiras,AG,6800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-141-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-141-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-141-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-141-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-141-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-141-6.png
GK-CMP-142,New Balance Furon V7 Pro HG #279,New Balance,Velocidade,Pro,Chuteiras,HG,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-142-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-142-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-142-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-142-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-142-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-142-6.png
GK-CMP-143,Joma Top Flex Rebound IN #280,Joma,Clássico,Pro,Chuteiras,IN,6800,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-143-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-143-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-143-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-143-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-143-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-143-6.png
GK-CMP-144,New Balance Tekela V4 Pro IN #281,New Balance,Controlo,Club,Chuteiras,IN,19200,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-144-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-144-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-144-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-144-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-144-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-144-6.png
GK-CMP-145,Mizuno Morelia Neo IV FG #282,Mizuno,Clássico,Elite,Chuteiras,FG,8900,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-145-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-145-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-145-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-145-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-145-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-145-6.png
GK-CMP-146,New Balance Furon V7 Pro SG #283,New Balance,Velocidade,Academy,Chuteiras,SG,21500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-146-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-146-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-146-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-146-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-146-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-146-6.png
GK-CMP-147,Adidas Predator Elite SG #284,Adidas,Precisão,Academy,Chuteiras,SG,21500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-147-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-147-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-147-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-147-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-147-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-147-6.png
GK-CMP-148,Adidas Predator Elite IN #285,Adidas,Precisão,Academy,Chuteiras,IN,15800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-148-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-148-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-148-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-148-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-148-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-148-6.png
GK-CMP-149,Puma Ultra Ultimate IN #287,Puma,Velocidade,Academy,Chuteiras,IN,21500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-149-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-149-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-149-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-149-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-149-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-149-6.png
GK-CMP-150,New Balance Tekela V4 Pro IN #288,New Balance,Controlo,Elite,Chuteiras,IN,19200,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-150-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-150-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-150-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-150-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-150-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-150-6.png
GK-CMP-151,Nike Mercurial Vapor 16 AG #289,Nike,Velocidade,Academy,Chuteiras,AG,12500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-151-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-151-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-151-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-151-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-151-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-151-6.png
GK-CMP-152,Puma Ultra Ultimate SG #293,Puma,Velocidade,Academy,Chuteiras,SG,21500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-152-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-152-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-152-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-152-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-152-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-152-6.png
GK-CMP-153,New Balance Tekela V4 Pro IN #298,New Balance,Controlo,Elite,Chuteiras,IN,12500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-153-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-153-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-153-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-153-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-153-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-153-6.png
GK-CMP-154,Mizuno Morelia Neo IV SG #300,Mizuno,Clássico,Elite,Chuteiras,SG,4500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-154-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-154-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-154-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-154-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-154-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-154-6.png
GK-CMP-155,New Balance Furon V7 Pro MG #301,New Balance,Velocidade,Elite,Chuteiras,MG,8900,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-155-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-155-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-155-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-155-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-155-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-155-6.png
GK-CMP-156,Nike Mercurial Vapor 16 FG #302,Nike,Velocidade,Pro,Chuteiras,FG,4500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-156-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-156-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-156-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-156-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-156-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-156-6.png
GK-CMP-157,Adidas F50 League SG #304,Adidas,Velocidade,Academy,Chuteiras,SG,6800,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-157-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-157-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-157-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-157-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-157-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-157-6.png
GK-CMP-158,Adidas Predator Elite AG #305,Adidas,Precisão,Elite,Chuteiras,AG,18500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-158-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-158-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-158-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-158-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-158-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-158-6.png
GK-CMP-159,Mizuno Morelia Neo IV AG #306,Mizuno,Clássico,Club,Chuteiras,AG,21500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-159-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-159-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-159-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-159-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-159-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-159-6.png
GK-CMP-160,Nike Mercurial Vapor 16 FG #308,Nike,Velocidade,Elite,Chuteiras,FG,15800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-160-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-160-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-160-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-160-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-160-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-160-6.png
GK-CMP-161,Puma Ultra Ultimate IN #309,Puma,Velocidade,Pro,Chuteiras,IN,12500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-161-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-161-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-161-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-161-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-161-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-161-6.png
GK-CMP-162,New Balance Tekela V4 Pro SG #312,New Balance,Controlo,Club,Chuteiras,SG,4500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-162-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-162-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-162-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-162-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-162-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-162-6.png
GK-CMP-163,Puma Future Ultimate HG #315,Puma,Agilidade,Elite,Chuteiras,HG,4500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-163-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-163-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-163-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-163-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-163-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-163-6.png
GK-CMP-164,Nike Mercurial Vapor 16 IN #317,Nike,Velocidade,Pro,Chuteiras,IN,6800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-164-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-164-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-164-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-164-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-164-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-164-6.png
GK-CMP-165,New Balance Tekela V4 Pro IN #318,New Balance,Controlo,Pro,Chuteiras,IN,18500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-165-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-165-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-165-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-165-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-165-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-165-6.png
GK-CMP-166,Puma Future Ultimate AG #322,Puma,Agilidade,Elite,Chuteiras,AG,19200,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-166-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-166-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-166-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-166-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-166-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-166-6.png
GK-CMP-167,Nike Phantom GX 2 IN #323,Nike,Controlo,Elite,Chuteiras,IN,12500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-167-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-167-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-167-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-167-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-167-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-167-6.png
GK-CMP-168,Adidas Predator Elite AG #325,Adidas,Precisão,Academy,Chuteiras,AG,4500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-168-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-168-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-168-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-168-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-168-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-168-6.png
GK-CMP-169,Adidas Predator Elite SG #326,Adidas,Precisão,Academy,Chuteiras,SG,8900,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-169-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-169-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-169-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-169-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-169-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-169-6.png
GK-CMP-170,Puma Future Ultimate IN #328,Puma,Agilidade,Academy,Chuteiras,IN,19200,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-170-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-170-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-170-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-170-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-170-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-170-6.png
