sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-SOC-144,New Balance Tekela V4 Pro TF #434,New Balance,Controlo,Club,Chuteiras,TF,12500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-144-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-144-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-144-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-144-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-144-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-144-6.png
GK-SOC-145,Joma Top Flex Rebound TF #439,Joma,Clássico,Pro,Chuteiras,TF,6800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-145-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-145-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-145-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-145-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-145-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-145-6.png
GK-SOC-146,Nike Mercurial Vapor 16 TF #440,Nike,Velocidade,Club,Chuteiras,TF,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-146-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-146-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-146-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-146-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-146-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-146-6.png
GK-SOC-147,Nike Phantom GX 2 TF #444,Nike,Controlo,Elite,Chuteiras,TF,18500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-147-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-147-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-147-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-147-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-147-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-147-6.png
GK-SOC-148,Puma Ultra Ultimate TF #445,Puma,Velocidade,Club,Chuteiras,TF,19200,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-148-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-148-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-148-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-148-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-148-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-148-6.png
GK-SOC-149,New Balance Tekela V4 Pro TF #446,New Balance,Controlo,Academy,Chuteiras,TF,6800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-149-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-149-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-149-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-149-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-149-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-149-6.png
GK-SOC-150,Mizuno Morelia Neo IV TF #450,Mizuno,Clássico,Club,Chuteiras,TF,19200,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-150-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-150-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-150-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-150-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-150-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-150-6.png
GK-SOC-151,Puma Ultra Ultimate TF #452,Puma,Velocidade,Club,Chuteiras,TF,15800,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-151-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-151-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-151-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-151-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-151-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-151-6.png
GK-SOC-152,Puma Future Ultimate TF #453,Puma,Agilidade,Academy,Chuteiras,TF,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-152-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-152-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-152-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-152-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-152-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-152-6.png
GK-SOC-153,Puma Future Ultimate TF #454,Puma,Agilidade,Academy,Chuteiras,TF,18500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-153-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-153-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-153-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-153-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-153-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-153-6.png
GK-SOC-154,Mizuno Morelia Neo IV TF #456,Mizuno,Clássico,Club,Chuteiras,TF,19200,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-154-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-154-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-154-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-154-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-154-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-154-6.png
GK-SOC-155,Adidas Predator Elite TF #457,Adidas,Precisão,Academy,Chuteiras,TF,19200,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-155-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-155-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-155-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-155-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-155-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-155-6.png
GK-SOC-156,New Balance Furon V7 Pro TF #470,New Balance,Velocidade,Elite,Chuteiras,TF,12500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Edição Especial,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-156-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-156-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-156-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-156-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-156-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-156-6.png
GK-SOC-157,Nike Mercurial Vapor 16 TF #471,Nike,Velocidade,Club,Chuteiras,TF,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-157-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-157-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-157-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-157-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-157-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-157-6.png
GK-SOC-158,Nike Phantom GX 2 TF #477,Nike,Controlo,Club,Chuteiras,TF,19200,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-158-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-158-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-158-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-158-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-158-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-158-6.png
GK-SOC-159,Puma Ultra Ultimate TF #479,Puma,Velocidade,Pro,Chuteiras,TF,4500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-159-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-159-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-159-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-159-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-159-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-159-6.png
GK-SOC-160,Joma Top Flex Rebound TF #483,Joma,Clássico,Academy,Chuteiras,TF,12500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-160-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-160-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-160-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-160-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-160-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-160-6.png
GK-SOC-161,Puma Future Ultimate TF #485,Puma,Agilidade,Pro,Chuteiras,TF,18500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-161-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-161-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-161-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-161-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-161-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-161-6.png
GK-SOC-162,Adidas F50 League TF #486,Adidas,Velocidade,Academy,Chuteiras,TF,12500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-162-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-162-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-162-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-162-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-162-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-162-6.png
GK-SOC-163,Mizuno Morelia Neo IV TF #489,Mizuno,Clássico,Elite,Chuteiras,TF,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-163-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-163-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-163-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-163-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-163-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-163-6.png
GK-SOC-164,Nike Phantom GX 2 TF #492,Nike,Controlo,Pro,Chuteiras,TF,21500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-164-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-164-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-164-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-164-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-164-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-164-6.png
GK-SOC-165,Nike Mercurial Vapor 16 TF #496,Nike,Velocidade,Pro,Chuteiras,TF,12500,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-165-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-165-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-165-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-165-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-165-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-165-6.png
GK-SOC-166,Nike Phantom GX 2 TF #498,Nike,Controlo,Club,Chuteiras,TF,6800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-166-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-166-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-166-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-166-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-166-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-166-6.png
GK-SOC-167,Mizuno Morelia Neo IV TF #499,Mizuno,Clássico,Academy,Chuteiras,TF,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado TF. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-167-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-167-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-167-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-167-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-167-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/society/gk-soc-167-6.png
